0.58415,0.031449,0.7951699999999999,0.0012219000000000002,1.5439e-08,8.7986e-06,-1.449,-0.30646,-0.66146,0.00090707,0.012523000000000001,0.0059968,0.0014362,0.00047873,0.009877,0.007962100000000001,0.0052661,3.2898,3.6155,3.5949,3.4352,3.536,3.4141
0.29431,0.18573,0.40393,1.7090999999999999e-06,4.4073999999999996e-07,1.8877000000000002e-06,0.30595,0.30635999999999997,0.29096,0.00035275,0.0087936,0.0067023,0.0011842,0.0007307,0.0081385,0.0074329999999999995,0.011112,3.0191,2.9794,3.0936,3.4728,3.4482,3.0439999999999996
0.14054,0.13879,0.31901,0.00083239,0.00011544,8.0622e-06,0.26614,0.5667,-0.27753,0.00050393,0.008214,0.005593600000000001,0.0013606,0.00055432,0.0077856999999999996,0.0071558,0.013279,2.9743,2.6865,3.097,2.8736,2.963,2.8805
0.4134,0.31627,0.14105,0.00015101,0.0001607,2.0895999999999998e-05,0.12175,-0.20075,0.45988,0.0007307,0.0081385,0.0054172,0.0013354,0.00057952,0.0071306,0.0068786,0.014236000000000002,2.7034,2.592,2.7254,2.9973,2.5004,3.1106
0.1966,0.6107199999999999,0.38745999999999997,2.1831e-09,1.0198e-05,1.8864e-07,0.49191,-0.0064166,-0.81058,0.00075589,0.011590000000000001,0.006626699999999999,0.0012345999999999998,0.0006803,0.0097258,0.0076093,0.0062235,3.0486,3.1943,3.3411,2.8616,3.5122,2.9615
0.3196,0.35966,0.33143,9.6983e-07,7.611e-07,9.770700000000002e-07,-0.92909,0.74228,0.24744000000000002,0.00060472,0.0099526,0.007458199999999999,0.001159,0.00075589,0.008314799999999999,0.0091715,0.0070298,3.2446,2.5627,3.1953,3.1981,3.1241,3.4766
0.11030999999999999,0.27462,0.4756,4.5973e-08,2.7264e-07,4.1568999999999993e-07,-0.7068300000000001,-0.15922,-0.9025200000000001,0.0007307,0.012346,0.0063747,0.0012094,0.0007055,0.009877,0.0081637,0.0050393,3.3161,3.2181,3.3356,3.2492,3.4147,3.2755
0.17496,0.66915,0.24454,0.0005422999999999999,5.9453e-05,1.0289000000000001e-05,1.1421,-0.36526,0.6706,0.00027719,0.009752,0.0024695,0.0012851,0.00062997,0.007988,0.004964199999999999,0.017085,2.4258,2.3946,2.3621,3.3427,2.4227,2.8809
0.17144,0.31034,0.25044,5.9659e-08,7.5578e-05,3.7035999999999996e-05,-0.63544,0.17414000000000002,0.27499,0.00050393,0.009070700000000001,0.005215699999999999,0.0012345999999999998,0.0006803,0.0084912,0.00577,0.01348,3.1168,2.938,3.0604,3.1823,3.4064,2.9445
0.13383,0.34403,0.42078999999999994,1.8794e-05,5.8698e-05,0.00012017,0.9865,0.48854,0.8902100000000001,0.00020158,0.009247499999999999,0.0032253,0.0015370999999999998,0.00037797,0.006249,0.005266300000000001,0.018344,2.7908,2.6993,2.6187,3.0483,2.5738,3.0742
0.26645,0.24441999999999997,0.30615,0.0021735,0.00098739,3.4778000000000005e-05,-0.8374299999999999,0.62339,0.07799199999999999,0.00075589,0.011337999999999999,0.006727500000000001,0.0012094,0.0007055,0.010556999999999999,0.006929,0.0062235,2.9831,2.8912,2.3977,3.3581,3.5354,2.9767
0.69513,0.44101999999999997,0.32273,2.4576e-07,5.3779e-07,7.7612e-08,0.23045,0.19185,-0.53322,0.00047873,0.0097258,0.007231399999999999,0.0012345999999999998,0.0006803,0.008844,0.009247100000000001,0.007004600000000001,2.9668,2.7248,3.0411,3.2876,3.4563,3.122
0.18494000000000002,0.72446,0.36346999999999996,4.3852e-08,4.3931000000000003e-05,5.1784e-05,0.49491,-0.61735,-0.16016,0.00065511,0.010406,0.006299100000000001,0.0011086,0.00080629,0.0089699,0.0078361,0.0083652,3.1898,2.963,3.083,3.2096,3.3776,2.8734
0.39744,0.67074,0.27883,1.7565e-06,8.37e-05,2.4898e-05,1.0733,-0.12280999999999999,0.2035,0.00035275,0.007206199999999999,0.0044598,0.0013606,0.00055432,0.0061731,0.0053668,0.018973,2.9739999999999998,2.7632,2.9765,3.0241,3.0010000000000003,3.0314
0.27779,0.54422,0.68617,6.427899999999999e-11,1.1675000000000001e-07,5.3810000000000003e-08,-0.56881,0.13666,-0.22695,0.00075589,0.011337999999999999,0.006299100000000001,0.0013858,0.00052913,0.010809000000000001,0.0075084999999999995,0.005820399999999999,3.322,3.0271,3.4282,3.4516,3.397,3.2856
0.65272,0.12884,0.1912,0.00071168,5.1513e-07,1.6187e-06,1.0590000000000002,-0.23828000000000002,0.72902,0.00040314,0.0074329999999999995,0.0026708,0.0013606,0.00055432,0.0075084999999999995,0.0038047,0.020711,2.7833,2.3395,3.2787,2.8566,2.5225,2.9008
0.20418,0.39209,0.20944000000000002,0.001279,0.00016289,9.6969e-06,-0.36596999999999996,0.18717999999999999,0.22395,0.0007307,0.0091715,0.0043841999999999996,0.0014362,0.00047873,0.0078361,0.006500700000000001,0.013908000000000002,3.0980000000000003,2.8322,2.9396,2.7573,3.1710000000000003,3.1689
0.09590599999999999,0.40128,0.1838,4.1277e-08,5.4700999999999995e-06,9.676600000000001e-08,1.63,1.5205,-0.53661,0.00075589,0.011666,0.0065259,0.0010834000000000002,0.00083148,0.010406,0.008188899999999999,0.004988899999999999,3.1827,2.9209,2.7495,3.3819,3.0964,3.1437
0.31059000000000003,0.54798,0.29505,1.005e-05,0.00035847,1.586e-05,-0.6629,-0.10288,0.35999000000000003,0.00057952,0.007684899999999999,0.003930599999999999,0.0013606,0.00055432,0.007659699999999999,0.005215699999999999,0.017461,2.7615,2.401,2.5383,3.0715,2.5719,2.7717
0.096336,0.70738,0.64875,8.3134e-08,8.8773e-06,1.1379e-05,-0.60731,0.013973,-0.071996,0.00032755,0.0099022,0.0051148999999999995,0.0013102,0.00060472,0.0087432,0.0061731,0.012270999999999999,3.0278,3.2149,3.3526,2.9178,3.5132,3.0819
0.15606,0.37163,0.54805,2.7217e-07,0.00012029,8.087800000000001e-05,-0.20052,0.7246,0.088037,0.0007307,0.010431000000000001,0.0051905,0.0011086,0.00080629,0.0094991,0.006853399999999999,0.009826600000000001,2.8409,2.3711,3.0963,3.167,3.2014,3.1336
0.21606,0.50976,0.38915,8.8958e-09,8.4932e-06,1.3130000000000002e-06,0.44018,1.3904,0.019937,0.0007055,0.010759000000000001,0.0072566,0.0011086,0.00080629,0.009877,0.0079369,0.0059968,2.9768,3.1942,3.0255,3.2319,3.2298,3.2767
0.60013,0.4176,0.541,3.494e-11,1.4586e-06,2.2748000000000002e-07,0.5885100000000001,-0.064247,0.60755,0.00062991,0.0084912,0.004409399999999999,0.0011842,0.0007307,0.0080377,0.005593600000000001,0.015369999999999998,2.7222,3.1123,2.7911,3.1291,3.2152,3.2491
0.47623000000000004,0.23066,0.35395,0.00020909,0.0001135,0.00014467,0.8635799999999999,0.72335,0.33918000000000004,0.00022677,0.0050645,0.0011086,0.0013858,0.00052913,0.0063747,0.0019149000000000002,0.027842000000000002,1.8509,2.2916,2.1022,2.2444,2.4516,2.544
0.24955,0.6501600000000001,0.42236,0.0007335,8.3597e-05,8.4093e-05,0.9061600000000001,0.1374,0.78817,0.00075589,0.012573,0.0058708,0.0012094,0.0007055,0.01091,0.0074329999999999995,0.004988899999999999,3.4699,3.3776,3.5254,3.4926,3.5258,3.0102
